measure_id,measure_name,location_id,location_name,sex_id,sex,age_group_id,age_group_name,year_id,metric,val,lower,upper
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2006,Years,79.4479835025706,76.5219490840708,82.4722112543956
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2007,Years,80.1133286247363,77.2233176028661,82.9415522274614
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2008,Years,80.1350117862824,77.1547207425334,83.0394763643632
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2009,Years,80.4453627778647,77.1790647519828,83.431769023095
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2010,Years,80.995691682422,77.9801632528563,83.8932585527933
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2011,Years,81.1474927794169,78.1736110083333,83.9739404454065
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2012,Years,81.3020330000716,78.2041129587568,84.4355871195437
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2013,Years,81.5002125994934,78.1966615908466,84.8109038539803
26,Life expectancy,44076,King County Census Tract 109,2,Female,161,0,2014,Years,81.2796177009741,78.1099506097601,84.4164334202293
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1990,Years,69.9881888632122,67.9136724149908,72.1594251787915
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1991,Years,70.6314037500417,68.7080462936619,72.7364156889925
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1992,Years,70.6377058463024,68.4847134726437,72.6399496493678
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1993,Years,70.0808424620973,67.95259865119,72.2869895686014
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1994,Years,70.6236625742327,68.6433208302161,72.5762823663205
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1995,Years,70.8605765703285,68.8303209593047,72.9613209810584
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1996,Years,71.0562684863141,69.1508782696762,72.9886641112664
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1997,Years,72.0652337855613,70.315624964852,73.9765055620257
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1998,Years,72.2314355386896,70.4454556330595,74.0692204291049
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,1999,Years,72.2674539855738,70.5025395325096,74.0994181222004
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2000,Years,72.3729534720452,70.4612482582359,74.2054875941246
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2001,Years,72.3942581817262,70.5087590095059,74.3363337801335
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2002,Years,72.5720483699755,70.6778867714816,74.4538562206261
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2003,Years,72.7642817661508,70.8400403303957,74.6817813347562
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2004,Years,73.0338557084212,71.1459025621656,75.044691482195
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2005,Years,73.0673503072825,71.1521360361033,75.0727999379798
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2006,Years,72.8376770810974,70.7969098927892,74.9062821822314
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2007,Years,72.9133834698003,70.9789929627007,74.8857791947795
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2008,Years,73.1737700426556,71.1606172384367,75.3732199934088
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2009,Years,73.5101102437609,71.4300880341244,75.7501335773734
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2010,Years,73.6455842683424,71.5292741633149,75.9181331431537
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2011,Years,73.6745594096764,71.6791124980676,75.9040133550819
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2012,Years,73.8292942702354,71.7068302065557,76.1217621026024
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2013,Years,73.9517971356086,71.7889738705588,76.2203865754029
26,Life expectancy,44076,King County Census Tract 109,3,Both,161,0,2014,Years,73.9626976711724,71.5957643016466,76.3809560918288
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1990,Years,67.3488510614744,64.842856779078,69.8222711797733
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1991,Years,68.1199764236207,65.783098651511,70.6814903645514
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1992,Years,68.2886420049989,65.9553958844162,70.6407538079412
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1993,Years,67.778649946626,65.4306086784275,70.2596740730037
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1994,Years,68.6575969890999,66.4562866393487,70.9972665888219
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1995,Years,69.3746258785882,67.1152781959947,71.6190693394348
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1996,Years,69.8048845713109,67.8348617760292,72.0379969364963
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1997,Years,71.0700932947701,69.0043790212624,73.206197063483
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1998,Years,71.4819151953211,69.4533989213122,73.5405984430061
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,1999,Years,71.8413545122445,69.880902144944,73.9280175981457
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2000,Years,72.430861753042,70.566402186848,74.5241550675298
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2001,Years,72.6293805726517,70.8137192040243,74.7217883375437
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2002,Years,72.4517403479827,70.3930701293758,74.4372492978717
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2003,Years,72.7184935389899,70.7784679419147,74.6159087198462
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2004,Years,73.2046135898428,71.3272832169878,75.299151945121
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2005,Years,73.3815328782361,71.4324438514958,75.4853131718373
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2006,Years,73.4088299771674,71.3190522405622,75.4660442056189
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2007,Years,73.6790912612947,71.7028088936704,75.779934430314
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2008,Years,73.8154940817245,71.7060810451782,75.8375129093938
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2009,Years,74.3209635624022,72.209388211294,76.4141474232974
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2010,Years,75.0500326244064,72.8553361434868,77.1146436492531
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2011,Years,74.6217971024316,72.5274842503366,76.8565663376413
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2012,Years,74.7816270885741,72.7443548052206,77.0490232074398
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2013,Years,75.4335276715829,72.9597072717497,77.6466953464091
26,Life expectancy,44078,King County Census Tract 110.01,1,Male,161,0,2014,Years,75.5771543687809,73.2485192935143,77.9618714320735
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1990,Years,76.4820301166508,73.8762046903157,78.9954535945285
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1991,Years,76.5668994034967,74.1083896558526,78.9178996206679
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1992,Years,76.5224726410887,74.0144919432891,78.8767496850787
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1993,Years,76.4833555467905,74.0502484543879,78.9992512689589
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1994,Years,77.0088206023456,74.5378224909198,79.3740766137086
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1995,Years,77.6640722122502,75.5445967609353,79.7378140554672
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1996,Years,77.774155463441,75.7522876064252,80.0276993385621
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1997,Years,77.9553945761162,75.6311912657877,80.2246954001388
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1998,Years,78.4019353353942,76.2656162488723,80.4543466222455
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,1999,Years,78.4687337604787,76.2870347176547,80.7190128125786
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2000,Years,78.9051430957521,76.9614440861994,81.1129840461479
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2001,Years,79.0967724457985,77.0885368860866,81.1945596481142
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2002,Years,79.2559543248645,77.2996323771409,81.3343001636874
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2003,Years,79.0048850710173,76.921804351094,81.1118094175082
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2004,Years,79.4172911250234,77.4333340730468,81.4275270218926
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2005,Years,79.699685359868,77.6254887240487,81.7801460769701
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2006,Years,79.887743569103,77.7812077342723,82.0305431555748
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2007,Years,79.6018168259643,77.5531003517925,81.6737493769962
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2008,Years,80.3181325102568,78.3066602804522,82.360843047901
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2009,Years,80.4612578990534,78.3344380353178,82.5438766478064
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2010,Years,81.0453314731559,79.1027034760929,83.1786253574956
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2011,Years,80.8268299087793,78.6861440807745,83.0717903188265
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2012,Years,81.2165021366067,79.1074521921263,83.3673565388898
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2013,Years,81.8730731892296,79.7916994420532,84.0132453080126
26,Life expectancy,44078,King County Census Tract 110.01,2,Female,161,0,2014,Years,81.3141807044013,79.0135096218791,83.5977135790813
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1990,Years,72.1507456287564,70.2839145017025,74.0218614174403
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1991,Years,72.6072933704035,70.9321135199956,74.4051978784588
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1992,Years,72.6667959513496,70.8775829657396,74.4211830769465
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1993,Years,72.2865702342784,70.4051640314198,74.1480257519689
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1994,Years,72.9955738709725,71.2602217299688,74.589775376524
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1995,Years,73.6446774844336,72.0724734331371,75.2772868550959
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1996,Years,73.8838850578738,72.2930954203236,75.3692315381835
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1997,Years,74.6153596984349,72.986262640532,76.1886624439865
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1998,Years,75.0156291141838,73.5225108943921,76.4660377290737
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,1999,Years,75.1752126927317,73.6095879446872,76.7063626346532
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2000,Years,75.6716681103849,74.1950034503171,77.2790869601204
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2001,Years,75.8776707162798,74.4353240226878,77.4069111872735
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2002,Years,75.8665521890411,74.3969771334553,77.4608516529329
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2003,Years,75.9029060967548,74.3799962423938,77.3831157220638
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2004,Years,76.3726550344517,75.0051360369391,77.8966716415025
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2005,Years,76.604863678185,75.1432900284318,78.1786417734878
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2006,Years,76.7175917305058,75.28180542724,78.1867140654409
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2007,Years,76.724107201297,75.1698429949032,78.1685435702357
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2008,Years,77.144084139838,75.670674271677,78.6092769663503
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2009,Years,77.4849727715407,76.0564497516406,79.0133195889261
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2010,Years,78.157984716775,76.7260255814872,79.6628028951639
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2011,Years,77.8197868174239,76.3115562431361,79.4486951806853
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2012,Years,78.0882677530176,76.5448482790892,79.7030354740978
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2013,Years,78.7356900299484,77.1345147845166,80.3122683895482
26,Life expectancy,44078,King County Census Tract 110.01,3,Both,161,0,2014,Years,78.5353042141122,76.8948652996263,80.1306708333651
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1990,Years,71.4841641598194,68.9659025563373,73.9947349004918
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1991,Years,72.219324490421,69.9443304387603,74.4839840313682
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1992,Years,72.5773014196493,70.6373605785518,74.8617409064775
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1993,Years,71.6839127451389,69.2111196309723,73.9850150012568
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1994,Years,72.6179914177085,70.6161533713261,74.8514299473115
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1995,Years,72.8463534502247,70.805540499957,74.8011267918536
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1996,Years,73.2839020790201,71.3258200637676,75.2484412513752
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1997,Years,74.6498591039535,72.8150930262799,76.5694404512604
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1998,Years,74.4878484642984,72.6750137554446,76.4590064709408
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,1999,Years,74.6880414261002,72.7693623429606,76.4842167914498
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2000,Years,75.0750459386246,73.2920753918938,76.9005781031834
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2001,Years,75.5306651277024,73.7518015703585,77.2780452832096
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2002,Years,75.4130816399398,73.4779340820863,77.2374482750605
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2003,Years,75.5782128861208,73.6927439650229,77.4056313008707
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2004,Years,75.9595917979523,74.1724465498988,77.7964844228317
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2005,Years,76.1192870289545,74.2076613858463,78.0436148120222
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2006,Years,76.4645871391916,74.5829465977265,78.3286888174558
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2007,Years,76.7562369849981,74.9519041264854,78.590211601709
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2008,Years,77.3598814599727,75.527955167635,79.3758674953807
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2009,Years,77.5762542194728,75.524490080894,79.5356103220722
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2010,Years,78.0050493720776,76.0679161339467,79.8987063285805
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2011,Years,77.8488012636207,75.6900117300499,79.8375819003599
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2012,Years,77.8845203865312,75.7082782126419,79.8708813758587
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2013,Years,78.2166155192146,76.0491353514779,80.4105527750435
26,Life expectancy,44079,King County Census Tract 110.02,1,Male,161,0,2014,Years,77.8795980791683,75.4640932050168,80.1287327577629
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1990,Years,77.6356189814638,75.1857202874908,80.2006483461545
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1991,Years,78.6896570624524,76.3512144643648,81.080941489703
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1992,Years,78.4184646368645,76.0272569034263,81.0332811328752
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1993,Years,78.7487392818635,76.5219632377858,80.8637007498845
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1994,Years,78.7462997156146,76.4687509716895,81.0909541334246
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1995,Years,79.0608123702993,76.8843434828612,81.193360106078
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1996,Years,79.3361659517254,77.1027016286341,81.3853631823111
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1997,Years,79.4058222531737,77.3309632636824,81.5412454410325
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1998,Years,80.0268881083861,77.7701610260477,82.0944480751626
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,1999,Years,79.9165447419592,77.9054318794957,81.9210223125689
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2000,Years,80.6239585139458,78.4745004772308,82.6364037525295
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2001,Years,80.876531338507,78.9373440435823,82.8770763594229
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2002,Years,80.5949442486118,78.6175253175243,82.5378613564975
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2003,Years,80.800269652599,78.6758924924423,82.8947941870002
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2004,Years,81.6026674349354,79.5794598568142,83.6860925223059
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2005,Years,81.5621363249965,79.3791172246672,83.6017668849886
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2006,Years,81.538498328333,79.4347477316653,83.7290470436768
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2007,Years,81.4529164653118,79.2503504390814,83.5126403803331
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2008,Years,82.051274663658,79.9036885269145,84.0612014965892
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2009,Years,82.4303010412126,80.3775463051223,84.5582344870642
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2010,Years,82.7972493413949,80.6694165081211,84.874714845365
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2011,Years,83.0085726729563,80.8349874460843,85.0659562247554
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2012,Years,83.1678077144627,80.8692385593838,85.3349514427972
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2013,Years,82.9752251864839,80.8572751508742,85.1371723993448
26,Life expectancy,44079,King County Census Tract 110.02,2,Female,161,0,2014,Years,83.0451229200291,80.6942143343243,85.2683046656759
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1990,Years,74.6725471008593,73.0489724206812,76.4806539946768
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1991,Years,75.5638685645831,73.943524592519,77.2755279045327
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1992,Years,75.6292478331452,74.0018139076039,77.3801035835513
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1993,Years,75.2889710477975,73.6094584073447,76.87705647967
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1994,Years,75.8045473910971,74.207092469923,77.3597132311146
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1995,Years,76.0525993160748,74.5486586717761,77.5381136181376
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1996,Years,76.3904630299911,74.9100140008713,77.7915518134283
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1997,Years,77.1271356788399,75.8221651163059,78.600653868345
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1998,Years,77.3346248315463,75.9022508333153,78.6959071875228
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,1999,Years,77.3710886859688,76.0814478123238,78.7099977318606
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2000,Years,77.9043188241043,76.5052226277904,79.2927966498155
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2001,Years,78.2661281572195,76.9868196038634,79.6898941536306
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2002,Years,78.0668362293253,76.7124941411307,79.3606494330041
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2003,Years,78.2424891510848,76.7870857693148,79.6132000919736
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2004,Years,78.8320403863588,77.4759088150081,80.2027643965119
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2005,Years,78.88088197072,77.4078993372498,80.235657486284
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2006,Years,79.0557834200929,77.4975561379646,80.381293021124
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2007,Years,79.1554411473649,77.7672147921005,80.5462313539621
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2008,Years,79.7570227222807,78.3753740895635,81.1579648303755
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2009,Years,80.05098811475,78.5082798413352,81.4606042077496
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2010,Years,80.4432533342581,79.0053667221579,81.8163019374971
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2011,Years,80.4587338433987,78.8716204030809,81.8977744834325
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2012,Years,80.5524191938541,79.0330930736468,81.979577056352
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2013,Years,80.6306407906657,79.0987968266385,82.2253680551606
26,Life expectancy,44079,King County Census Tract 110.02,3,Both,161,0,2014,Years,80.4809494501265,78.7984977788426,82.0084081023429
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1990,Years,69.8368155950306,67.6393903818087,72.0557010577549
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1991,Years,70.6582427357012,68.3878548113069,72.8344206581062
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1992,Years,70.439474355879,68.189534426791,72.5410634939997
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1993,Years,69.940228064808,67.8102380540842,72.0393758779212
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1994,Years,70.7985134581633,68.7401110137012,72.7859263987953
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1995,Years,71.1777985632514,69.1642226129059,73.2010554867717
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1996,Years,71.0438540057047,69.1682881687294,72.9273033527534
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1997,Years,72.6857881807744,70.8468214091663,74.4010117683971
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1998,Years,72.708107357834,71.0451105956618,74.5666225034928
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,1999,Years,73.1962442063308,71.4587956924398,74.8982862684482
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2000,Years,73.100116111608,71.3083641243469,74.8852556785217
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2001,Years,73.6296097415339,71.9224358038569,75.4387039312139
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2002,Years,73.8355954781396,72.0818007790065,75.5915060475824
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2003,Years,73.659956670995,71.89895307023,75.4448950059281
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2004,Years,74.2180860567651,72.4999527481597,75.8491758764305
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2005,Years,74.1048915529808,72.2893758361645,75.9034653806256
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2006,Years,74.5544836888127,72.7795501462567,76.2671692157861
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2007,Years,74.9074548607212,73.1328322294846,76.6685779243684
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2008,Years,74.9125434988599,73.0059838813636,76.8037753821939
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2009,Years,75.6008509509284,73.7932799175258,77.3598531273878
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2010,Years,76.1894728131605,74.3559457144507,78.0418114102761
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2011,Years,75.9287650964361,74.0158483369196,77.8665294503666
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2012,Years,76.3846065352108,74.4708822840224,78.4179522024784
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2013,Years,76.6901982698658,74.664584398698,78.6399639345954
26,Life expectancy,44081,King County Census Tract 111.01,1,Male,161,0,2014,Years,77.0255163788445,75.0809415952943,78.9957299769193
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1990,Years,74.6136321995972,72.1454286737587,77.064422500957
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1991,Years,75.2563116306412,72.883963511197,77.910548267724
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1992,Years,75.6113790798778,73.173460894847,78.0438291617455
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1993,Years,76.0642269498222,73.6179978026928,78.2545253502036
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1994,Years,76.6299858243596,74.3794694205606,78.8542697217996
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1995,Years,76.8781757960026,74.6423737793181,78.9629085770714
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1996,Years,76.831429840759,74.7255506192785,79.0075925827565
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1997,Years,77.5028523597426,75.3028412582132,79.7223956183029
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1998,Years,77.6788634613045,75.76261682906,79.7461471059923
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,1999,Years,77.6145660601787,75.5657607296442,79.6202630535609
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,2000,Years,78.1067887093108,76.181023346549,80.1618192116524
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,2001,Years,77.983164409884,76.0051109040142,79.9853770230563
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,2002,Years,78.0041208974437,75.8889811336821,80.0651185075683
26,Life expectancy,44081,King County Census Tract 111.01,2,Female,161,0,2003,Years,77.7550010811573,75.7079087820585,79.787097020594
